id,artist,event,venue,city,event_time,public_start,presale_start,presale_end,url
1778vxG61Tts4fL,Shawn Desman,Shawn Desman,Kelowna Community Theatre,Kelowna,2025-11-21T04:00:00Z,2025-05-23T17:00:00Z,2025-05-21T17:00:00Z,2025-05-23T05:00:00Z,https://theatre.kelowna.ca/upcoming-events/shawn-desman
177ZvxG62k0vNC2,Human Nature,Human Nature: Back To The Sound Of Motown,Living Arts Centre Auditorium,Mississauga,2025-11-20T00:00:00Z,2025-07-18T16:00:00Z,,,https://www.ticketmaster.ca/human-nature-back-to-the-sound-mississauga-ontario-11-19-2025/event/100062F1A406338F
177ZvxG65Lip0mT,Billy Raffoul,Billy Raffoul Fall '25 North American Tour,Longboat Hall,Toronto,2025-11-20T00:00:00Z,2025-06-05T14:00:00Z,2025-06-03T14:00:00Z,2025-06-05T02:00:00Z,https://www.ticketmaster.ca/billy-raffoul-fall-25-north-american-toronto-ontario-11-19-2025/event/100062B7EC5A4BBF
177ZvxG65UOJwkS,Blue Rodeo,"Blue Rodeo: ""Lost Together"" - The 40th Anniversary Tour",Slush Puppie Place,Kingston,2025-11-21T01:00:00Z,2025-06-06T14:00:00Z,2025-06-18T14:00:00Z,2025-06-19T02:00:00Z,https://www.ticketmaster.ca/blue-rodeo-lost-together-the-40th-kingston-ontario-11-20-2025/event/100062BDA09B21B3
177ZvxG6C5oIf94,Blood Orange,Blood Orange: Essex Honey Tour,History,Toronto,2025-11-20T00:00:00Z,2025-07-11T14:00:00Z,2025-07-09T14:00:00Z,2025-07-11T03:59:00Z,https://www.ticketmaster.ca/blood-orange-essex-honey-tour-toronto-ontario-11-19-2025/event/100062E2D1A145D5
177ZvxG6CrTp0cg,Blood Orange,Blood Orange: Essex Honey Tour,History,Toronto,2025-11-21T00:00:00Z,2025-07-11T14:00:00Z,2025-07-10T14:00:00Z,2025-07-11T03:59:00Z,https://www.ticketmaster.ca/blood-orange-essex-honey-tour-toronto-ontario-11-20-2025/event/100062E7BF5A4B75
17A8vxG62BOvNo-,Debbie Gibson,Debbie Gibson's Newstalgia Live Greatest Hits & Beyond,Birchmere,Alexandria,2025-11-20T00:30:00Z,2025-08-08T16:00:00Z,2025-08-07T16:00:00Z,2025-08-08T03:00:00Z,https://www.ticketmaster.com/debbie-gibsons-newstalgia-live-greatest-hits-alexandria-virginia-11-19-2025/event/150062FEA0063461
17A8vxG62MC4b_Y,Dying Wish,Dying Wish,Baltimore Soundstage,Baltimore,2025-11-19T23:30:00Z,2025-08-08T14:00:00Z,2025-08-06T14:00:00Z,2025-08-08T03:59:00Z,https://www.ticketmaster.com/dying-wish-baltimore-maryland-11-19-2025/event/150062FDCE558670
17A8vxG6uReM4iJ,Anna of the North,Anna of the North,The Atlantis,Washington,2025-11-19T23:30:00Z,2025-07-11T14:00:00Z,2025-07-09T14:00:00Z,2025-07-11T02:00:00Z,https://www.ticketmaster.com/anna-of-the-north-washington-district-of-columbia-11-19-2025/event/150062DBC2DD5B26
17AOvxG621JBAny,Iam Tongi,Iam Tongi,Ludlow Garage Cincinnati,Cincinnati,2025-11-20T00:30:00Z,2025-07-25T14:00:00Z,2025-07-23T14:00:00Z,2025-07-25T02:00:00Z,https://www.ticketmaster.com/iam-tongi-cincinnati-ohio-11-19-2025/event/160062F2A6E85AB9
17AYvxG62_DIs9N,The Stray Cats,THE STRAY CATS,The Cosmopolitan of Las Vegas,Las Vegas,2025-11-20T03:30:00Z,2025-08-01T17:00:00Z,,,https://www.ticketmaster.com/the-stray-cats-las-vegas-nevada-11-19-2025/event/170062F67BA315E3
17AYvxG6ulIM7xd,Molly Hatchet,Molly Hatchet,Westgate Las Vegas Resort & Casino,Las Vegas,2025-11-21T03:00:00Z,2025-07-11T17:00:00Z,2025-07-08T17:00:00Z,2025-07-11T05:00:00Z,https://www.ticketmaster.com/molly-hatchet-las-vegas-nevada-11-20-2025/event/170062DAE8DC4883
17F8vxG6GM4yoxk,Trivium,Lazer 103.3 Presents - Trivium: Ascend Above The Ashes Tour,Vibrant Music Hall,Waukee,2025-11-20T01:30:00Z,2025-06-20T15:00:00Z,2025-06-17T16:00:00Z,2025-06-20T03:00:00Z,https://www.ticketmaster.com/lazer-1033-presents-trivium-ascend-above-waukee-iowa-11-19-2025/event/210062CDD5E51886
17FOvxG6uEsGSeU,Blackberry Smoke,"Blackberry Smoke: Rattle, Ramble and Roll Tour 2025",House of Blues Orlando,Orlando,2025-11-21T00:00:00Z,2025-07-11T14:00:00Z,2025-07-09T14:00:00Z,2025-07-11T02:00:00Z,https://www.ticketmaster.com/blackberry-smoke-rattle-ramble-and-roll-orlando-florida-11-20-2025/event/220062D9F13330B6
17FZvxG65rUVvSl,A Day To Remember,A Day To Remember & Yellowcard - Maximum Fun Tour,BOK Center,Tulsa,2025-11-21T00:15:00Z,2025-06-06T15:00:00Z,2025-06-04T15:00:00Z,2025-06-06T03:00:00Z,https://www.ticketmaster.com/a-day-to-remember-yellowcard-maximum-tulsa-oklahoma-11-20-2025/event/200062B7B6D01CEB
17GZvxG6GmIEODy,Stevie Nicks,Stevie Nicks,Barclays Center,Brooklyn,2025-11-20T00:00:00Z,2025-06-20T14:00:00Z,2025-06-18T14:00:00Z,2025-06-20T02:00:00Z,https://www.ticketmaster.com/stevie-nicks-brooklyn-new-york-11-19-2025/event/300062CBA89E0EF9
17k8vxG65ebUxBc,Billie Eilish,BILLIE EILISH: HIT ME HARD AND SOFT: THE TOUR,Mortgage Matchup Center (formerly PHX Arena),Phoenix,2025-11-20T02:00:00Z,2025-05-22T19:00:00Z,2025-05-20T19:00:00Z,2025-05-22T05:00:00Z,https://www.ticketmaster.com/billie-eilish-hit-me-hard-and-phoenix-arizona-11-19-2025/event/190062B098DA2EAD
17k8vxG6G2bcSGr,Jessie J,Jessie J - No Secrets Tour,The Van Buren,Phoenix,2025-11-20T03:00:00Z,2025-06-13T17:00:00Z,,,https://www.ticketmaster.com/jessie-j-no-secrets-tour-phoenix-arizona-11-19-2025/event/190062C3D8B7331E
1A4ZkG6GkeHuU1T,Bit Brigade,Bit Brigade (playing Mega Man X) & Galactic Empire,Baltimore Soundstage,Baltimore,2025-11-21T00:00:00Z,2025-08-13T17:00:00Z,,,https://www.ticketmaster.com/bit-brigade-playing-mega-man-x-baltimore-maryland-11-20-2025/event/15006307BC3762BF
1A4ZkG7GkdR40CF,Robyn Hitchcock,Robyn Hitchcock - Live & Electric,The Atlantis,Washington,2025-11-20T23:30:00Z,2025-08-08T14:00:00Z,,,https://www.ticketmaster.com/robyn-hitchcock-live-electric-washington-district-of-columbia-11-20-2025/event/15006304EF564388
1A8ZkGsGkeURAxK,Amaarae,Amaarae: The Black Star Experience,REBEL,Toronto,2025-11-21T00:00:00Z,2025-09-26T14:00:00Z,,,https://www.ticketmaster.ca/amaarae-the-black-star-experience-toronto-ontario-11-20-2025/event/10006331B6BC5893
1A8ZkufGkdsH7FF,Asim Azhar,Asim Azhar Live Regardless,The Opera House,Toronto,2025-11-21T00:00:00Z,2025-10-23T14:00:00Z,2025-10-23T17:15:00Z,2025-10-29T02:00:00Z,https://www.ticketmaster.ca/asim-azhar-live-regardless-toronto-ontario-11-20-2025/event/10006354F1F04208
1A9ZkG4Gkd4hgHc,Peter McPoland,Peter McPoland : Big Lucky Tour - MOVED TO B SIDE,B Side at House of Blues Las Vegas,Las Vegas,2025-11-21T03:30:00Z,2025-09-05T17:00:00Z,2025-09-03T17:00:00Z,2025-09-05T05:00:00Z,https://www.ticketmaster.com/peter-mcpoland-big-lucky-tour-moved-las-vegas-nevada-11-20-2025/event/17006315D56F5F2D
1AYZku8GkdEIpet,Jonas Brothers,Jonas Brothers: JONAS20 Greetings From Your Hometown,UBS Arena,Belmont Park,2025-11-20T00:30:00Z,2025-10-24T14:00:00Z,2025-10-23T14:00:00Z,2025-10-24T02:00:00Z,https://www.ticketmaster.com/jonas-brothers-jonas20-greetings-from-your-belmont-park-new-york-11-19-2025/event/30006350E7A160A9
1Ad7ZbJGklp7dqP,Gowan,Gowan,Theatre Granada,Sherbrooke,2025-11-21T01:00:00Z,2025-03-14T14:00:00Z,,,https://evenko.ca/fr/evenements/theatre-granada/gowan?code=e004948
1Ad7ZbYGkUP43Q8,The Strumbellas,The Strumbellas - Into Dust Tour,Molson Canadian Centre at Casino New/Nouveau Brunswick,Moncton,2025-11-20T00:00:00Z,2025-08-22T13:00:00Z,2025-08-20T13:00:00Z,2025-08-22T01:00:00Z,https://www.ticketmaster.ca/the-strumbellas-into-dust-tour-moncton-new-brunswick-11-19-2025/event/3100630DA5552690
1AvZZbwGkUjksIc,Ash Molloy,Ash Molloy: THE FOOLS TOUR,Rivoli,Toronto,2025-11-21T00:00:00Z,2025-09-19T14:00:00Z,2025-09-17T14:00:00Z,2025-09-19T02:00:00Z,https://www.ticketmaster.ca/ash-molloy-the-fools-tour-toronto-ontario-11-20-2025/event/1000632D9C1B1A2D
1AvjZbUGknYAiNC,Piano Man,Piano Man,V Theater at Planet Hollywood Inside the Miracle Mile Mall,Las Vegas,2025-11-20T02:30:00Z,2025-11-11T20:00:00Z,,,https://www.ticketmaster.com/piano-man-las-vegas-nevada-11-19-2025/event/1700636AB016C8CE
1AvjZbUGknYkGNp,Piano Man,Piano Man,V Theater at Planet Hollywood Inside the Miracle Mile Mall,Las Vegas,2025-11-20T22:00:00Z,2025-11-11T20:00:00Z,,,https://www.ticketmaster.com/piano-man-las-vegas-nevada-11-20-2025/event/1700636AB018C8D6
1avbZbYkp_AZdC18,Brett Dennen,Brett Dennen,Ludlow Garage Cincinnati,Cincinnati,2025-11-21T00:30:00Z,2025-08-08T14:00:00Z,2025-08-05T14:00:00Z,2025-08-08T02:00:00Z,https://www.ticketmaster.com/brett-dennen-cincinnati-ohio-11-20-2025/event/1600630196645D9F
1k7ZvN70GA1sU-4,Men Without Hats,Men Without Hats,The Mod Club (formerly known as The Axis Club),Toronto,2025-11-21T00:00:00Z,2025-08-28T14:00:00Z,2025-08-27T14:00:00Z,2025-08-28T02:00:00Z,https://www.ticketmaster.ca/men-without-hats-toronto-ontario-11-20-2025/event/100063124AC76855
1kA8vNeaGACSw0C,Story of the Year,Story Of The Year & Senses Fail: The Scream Team Tour,Nevermore Hall,Baltimore,2025-11-20T00:30:00Z,2025-08-22T14:00:00Z,2025-08-19T16:00:00Z,2025-08-22T02:00:00Z,https://www.ticketmaster.com/story-of-the-year-senses-fail-baltimore-maryland-11-19-2025/event/150063089ECF290E
G5dIZbYBwJSwb,Futurebirds,Futurebirds,Emo's Austin,Austin,2025-11-21T01:00:00Z,2025-08-22T15:00:00Z,2025-08-21T15:00:00Z,2025-08-22T03:00:00Z,https://www.ticketmaster.com/futurebirds-austin-texas-11-20-2025/event/3A00630EB29B3C98
G5dIZbmEMB7N0,Set It Off,Set It Off: The Self Titled Tour,House of Blues Houston,Houston,2025-11-21T00:00:00Z,2025-07-18T15:00:00Z,2025-07-15T16:00:00Z,2025-07-18T03:00:00Z,https://www.ticketmaster.com/set-it-off-the-self-titled-houston-texas-11-20-2025/event/3A0062E9F7E848E4
G5diZbcKEBs7D,Maroon 5,Maroon 5: LOVE IS LIKE Tour,Madison Square Garden,New York,2025-11-20T00:30:00Z,2025-06-27T14:00:00Z,2025-06-25T14:00:00Z,2025-06-27T02:00:00Z,https://www.ticketmaster.com/maroon-5-love-is-like-tour-new-york-new-york-11-19-2025/event/3B0062D4E7EB113B
G5diZbcKEWv7X,Maroon 5,Maroon 5: LOVE IS LIKE Tour,Madison Square Garden,New York,2025-11-21T00:30:00Z,2025-09-22T14:00:00Z,2025-09-18T14:00:00Z,2025-09-22T02:00:00Z,https://www.ticketmaster.com/maroon-5-love-is-like-tour-new-york-new-york-11-20-2025/event/3B0062D4E7F4113E
G5diZbwS_dwCN,Sarah McLachlan,An Evening with Sarah McLachlan - The Better Broken Tour,Beacon Theatre,New York,2025-11-20T01:00:00Z,2025-09-26T14:00:00Z,2025-09-23T14:00:00Z,2025-09-26T02:00:00Z,https://www.ticketmaster.com/an-evening-with-sarah-mclachlan-the-new-york-new-york-11-19-2025/event/3B00632CD90F23A3
G5eVZbJ9ZLfCa,The Rock Orchestra,The Rock Orchestra By Candlelight,Steven Tanger Center for the Performing Arts,Greensboro,2025-11-20T01:00:00Z,2025-03-28T14:00:00Z,2025-03-25T14:00:00Z,2025-03-28T02:00:00Z,https://www.ticketmaster.com/the-rock-orchestra-by-candlelight-greensboro-north-carolina-11-19-2025/event/2D006265C07D4389
G5eVZbRDoz9FV,Like Moths To Flames,Like Moths To Flames,The Underground,Charlotte,2025-11-20T00:00:00Z,2025-08-08T14:00:00Z,2025-08-07T14:00:00Z,2025-08-08T02:00:00Z,https://www.ticketmaster.com/like-moths-to-flames-charlotte-north-carolina-11-19-2025/event/2D0062FED1E17234
G5eVZbRQYE7Eq,Trans-Siberian Orchestra,Trans-Siberian Orchestra - The Ghosts Of Christmas Eve,First Horizon Coliseum,Greensboro,2025-11-21T00:00:00Z,2025-09-12T14:00:00Z,2025-09-11T14:00:00Z,2025-09-12T02:00:00Z,https://www.ticketmaster.com/transsiberian-orchestra-the-ghosts-of-christmas-greensboro-north-carolina-11-20-2025/event/2D0062F6B09C49DD
G5eVZbYQDX3hp,Memphis May Fire,Memphis May Fire: The SHAPESHIFTER TOUR LEG 2,Piedmont Hall,Greensboro,2025-11-21T00:00:00Z,2025-08-15T14:00:00Z,2025-08-13T14:00:00Z,2025-08-15T03:59:00Z,https://www.ticketmaster.com/memphis-may-fire-the-shapeshifter-tour-greensboro-north-carolina-11-20-2025/event/2D006306BBF926D6
G5eVZbi30ewQF,Stephen Wilson Jr.,Stephen Wilson Jr. - SØN OF DAD TOUR 2025,Township Auditorium,Columbia,2025-11-21T00:30:00Z,2025-06-13T14:00:00Z,2025-06-10T14:00:00Z,2025-06-13T02:00:00Z,https://www.ticketmaster.com/stephen-wilson-jr-sn-of-dad-columbia-south-carolina-11-20-2025/event/2D0062C4A40B2688
G5eVZbnNcf6mP,Boz Scaggs,Boz Scaggs Rhythm Review 2025,DPAC - Durham Performing Arts Center,Durham,2025-11-21T00:30:00Z,2025-05-16T14:00:00Z,2025-05-14T14:00:00Z,2025-05-16T13:00:00Z,https://www.ticketmaster.com/boz-scaggs-rhythm-review-2025-durham-north-carolina-11-20-2025/event/2D0062A8ED507BA5
G5eVZbsid0Emk,The Lone Bellow,The Lone Bellow,Neighborhood Theater,Charlotte,2025-11-21T04:59:00Z,2025-08-26T14:00:00Z,,,https://wl.seetickets.us/event/THE-LONE-BELLOW-with-Caroline-Spence/650179?afflky=MaxxMusic
G5vVZbgkNVsc6,Mystic Dead,Mystic Dead,Garcia's at The Capitol Theatre,Port Chester,2025-11-20T01:00:00Z,2025-10-20T16:00:00Z,,,https://www.ticketmaster.com/mystic-dead-port-chester-new-york-11-19-2025/event/1D006351A3D31B47
G5vYZbIDmNPdr,Bryan Adams,Bryan Adams: Roll with the Punches w/ guest Pat Benatar & Neil Giraldo,SAP Center at San Jose,San Jose,2025-11-20T03:30:00Z,2025-05-02T17:00:00Z,2025-04-29T14:00:00Z,2025-05-02T16:00:00Z,https://www.ticketmaster.com/bryan-adams-roll-with-the-punches-san-jose-california-11-19-2025/event/1C00628EEE8E50DE
G5viZbRwPcScI,Trans-Siberian Orchestra,Trans-Siberian Orchestra - The Ghosts Of Christmas Eve,Food City Center,Knoxville,2025-11-20T00:00:00Z,2025-09-12T14:00:00Z,2025-09-11T14:00:00Z,2025-09-12T02:00:00Z,https://www.ticketmaster.com/transsiberian-orchestra-the-ghosts-of-christmas-knoxville-tennessee-11-19-2025/event/1B0062FCA5B73B68
G5viZbcpwRNqw,ZZ Top,ZZ Top,Shreveport Municipal Memorial Auditorium,Shreveport,2025-11-21T01:30:00Z,2025-06-27T15:00:00Z,2025-06-26T15:00:00Z,2025-06-27T03:00:00Z,https://www.ticketmaster.com/zz-top-shreveport-louisiana-11-20-2025/event/1B0062D5B2BE3772
G5viZbsMbIU-P,Floyd Nation,Floyd Nation: Wish You Were There Tour,Pensacola Saenger Theatre,Pensacola,2025-11-21T02:00:00Z,2025-09-12T15:00:00Z,2025-09-10T15:00:00Z,2025-09-12T03:00:00Z,https://www.ticketmaster.com/floyd-nation-wish-you-were-there-pensacola-florida-11-20-2025/event/1B00631DD8A36865
G5vzZbItyJ-C6,Neko Case,Neko Case Fall Tour 2025,Paramount Theatre,Denver,2025-11-21T03:00:00Z,2025-04-18T16:00:00Z,2025-04-17T16:00:00Z,2025-04-18T04:00:00Z,https://www.ticketmaster.com/neko-case-fall-tour-2025-denver-colorado-11-20-2025/event/1E00628A799A1387
G5vzZbPnaBK3v,Staying Alive a Bee Gees Tribute,Stayin' Alive: One Night of the Bee Gees,The Egyptian Theatre,Boise,2025-11-20T02:30:00Z,2025-03-14T16:00:00Z,2025-03-12T16:00:00Z,2025-03-14T04:00:00Z,https://www.ticketmaster.com/stayin-alive-one-night-of-the-boise-idaho-11-19-2025/event/1E00625A89E93481
G5vzZbR943gZx,Tanukichan,Tanukichan,Meow Wolf Denver,Denver,2025-11-20T03:00:00Z,2025-07-25T16:00:00Z,2025-07-23T16:00:00Z,2025-07-25T04:00:00Z,https://tickets.meowwolf.com/events/denver/tanukichan-alisonshalo/
G5vzZbVum1-an,Messer Chups,Messer Chups with Gnarbillys,Ophelia's Electric Soapbox,Denver,2025-11-20T04:00:00Z,2025-10-03T16:00:00Z,,,https://www.ticketmaster.com/messer-chups-with-gnarbillys-denver-colorado-11-19-2025/event/1E0063436E2A126A
G5vzZbcLKYbTs,Bass Drum of Death,Bass Drum Of Death - SIX USA TOUR 2025,Marquis,Denver,2025-11-20T02:00:00Z,2025-06-27T16:00:00Z,2025-06-25T16:00:00Z,2025-06-27T04:00:00Z,https://www.ticketmaster.com/bass-drum-of-death-six-usa-denver-colorado-11-19-2025/event/1E0062D7D3C18FF1
G5vzZbsps7Pld,Trans-Siberian Orchestra,Trans-Siberian Orchestra - The Ghosts Of Christmas Eve,Mountain America Center,Idaho Falls,2025-11-21T02:00:00Z,2025-09-12T16:00:00Z,2025-09-11T16:00:00Z,2025-09-12T04:00:00Z,https://www.ticketmaster.com/transsiberian-orchestra-the-ghosts-of-christmas-idaho-falls-idaho-11-20-2025/event/1E006315B1125AC3
G5vzZbtfGj4bz,Andy Bell,Andy Bell of Erasure: Ten Crowns Tour,Summit Music Hall,Denver,2025-11-21T02:00:00Z,2025-04-25T16:00:00Z,2025-04-23T16:00:00Z,2025-04-25T04:00:00Z,https://www.ticketmaster.com/andy-bell-of-erasure-ten-crowns-denver-colorado-11-20-2025/event/1E0062950C715638
G5vzZbw9aLA8T,3Quency,3Quency with Soulidified - Bandemonium Tour 2025,Summit Music Hall,Denver,2025-11-20T02:00:00Z,2025-09-12T16:00:00Z,2025-09-10T16:00:00Z,2025-09-12T04:00:00Z,https://www.ticketmaster.com/3quency-with-soulidified-bandemonium-tour-2025-denver-colorado-11-19-2025/event/1E006325C97C543F
G5vzZbwxGvYBC,3Quency,3Quency with Soulidified - Bandemonium Tour 2025,The Depot,Salt Lake City,2025-11-21T02:00:00Z,2025-09-12T16:00:00Z,2025-09-11T16:00:00Z,2025-09-12T04:00:00Z,https://www.ticketmaster.com/3quency-with-soulidified-bandemonium-tour-2025-salt-lake-city-utah-11-20-2025/event/1E0063288C070E8E
LvZ18QuOiJQXtw8Z0O3G9,Karina Denike,Ska Her Way,The GRAMMY Museum,Los Angeles,2025-11-20T03:30:00Z,2025-09-27T18:27:37Z,,,https://www.universe.com/events/ska-her-way-tickets-JVYMR6?ref=ticketmaster
Z7r9jZ1A7QaA0,Better Lovers,Better Lovers,Tipitinas,New Orleans,2025-11-20T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7QaA0
Z7r9jZ1A7_wae,they are gutting a body of water,they are gutting a body of water w/ Cashier,Club Dada,Dallas,2025-11-20T02:00:00Z,1900-01-01T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7_wae
Z7r9jZ1A7p9ag,Richie Kotzen,Richie Kotzen,The Machine Shop - MI,Flint,2025-11-21T00:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7p9ag
Z7r9jZ1A7pbvg,CG5,CG5,Park West,Chicago,2025-11-21T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7pbvg
ZkDnngzZDdzhgc7XwtA4ti_uu_zagFX,EDEN,Live from Brooklyn Steel,Brooklyn Steel,Brooklyn,2025-11-20T02:00:00Z,2025-10-10T04:37:40Z,,,https://veeps.com/eden/f86f5b44-fb2a-4556-9b19-34d67827523e
k7vGFbRDTEaNf,Dying Wish,Dying Wish,Warsaw,Brooklyn,2025-11-20T22:30:00Z,2025-08-08T14:00:00Z,2025-08-06T14:00:00Z,2025-08-08T03:59:00Z,https://www.ticketmaster.com/dying-wish-brooklyn-new-york-11-20-2025/event/000062FEFF9C98D4
k7vGFbRN4qnvf,Sam Smith,Sam Smith - To Be Free: New York City,Warsaw,Brooklyn,2025-11-20T00:00:00Z,2025-08-01T14:00:00Z,2025-08-01T14:00:00Z,2025-11-13T03:00:00Z,https://www.ticketmaster.com/sam-smith-to-be-free-new-brooklyn-new-york-11-19-2025/event/000062F8D576A054
k7vGFbSdmwKwB,Noah Gundersen,Noah Gundersen,Mercury Lounge,New York,2025-11-20T02:00:00Z,2025-09-19T14:00:00Z,2025-09-17T15:00:00Z,2025-09-19T02:00:00Z,https://www.ticketmaster.com/noah-gundersen-new-york-new-york-11-19-2025/event/00006330EEC93CBA
k7vGFbcGfohkG,Julia Wolf,Julia Wolf,Irving Plaza Powered By Verizon 5G,New York,2025-11-21T00:00:00Z,2025-06-27T14:00:00Z,,,https://www.ticketmaster.com/julia-wolf-new-york-new-york-11-20-2025/event/000062D31445B18C
k7vGFbcdCr4Rq,Liam St. John,Liam St. John,Mercury Lounge,New York,2025-11-19T23:00:00Z,2025-06-20T15:00:00Z,2025-06-17T14:00:00Z,2025-06-20T02:00:00Z,https://www.ticketmaster.com/liam-st-john-new-york-new-york-11-19-2025/event/000062D0CE795BDD
k7vGFbckrJUfo,Stephen Day,Stephen Day - Gold Mine Tour,The Wonder Bar,Asbury Park,2025-11-21T00:00:00Z,2025-06-27T15:00:00Z,2025-06-24T14:00:00Z,2025-06-27T02:00:00Z,https://www.ticketmaster.com/stephen-day-gold-mine-tour-asbury-park-new-jersey-11-20-2025/event/000062D19E9B6511
k7vGFbtDsVIMZ,Casey Lowery,Casey Lowery,Mercury Lounge,New York,2025-11-20T23:00:00Z,2025-05-09T14:00:00Z,2025-05-07T16:00:00Z,2025-05-09T02:00:00Z,https://www.ticketmaster.com/casey-lowery-new-york-new-york-11-20-2025/event/0000629EF1D28DC0
rZ7HnEZ1AKObGf,Tei Shi,Tei Shi,The Independent,San Francisco,2025-11-21T04:00:00Z,2025-06-18T17:00:00Z,,,https://www.ticketweb.com/event/tei-shi-the-independent-tickets/13818314
rZ7HnEZ1Af4JAK,,Sunstroke Serenaders,Ivan'z House at Mozambique,Laguna Beach,2025-11-21T04:00:00Z,2025-09-16T19:55:00Z,,,https://www.ticketweb.com/event/sunstroke-serenaders-ivanz-house-at-mozambique-tickets/14566153
rZ7HnEZ1Af4e7N,Saintseneca,Saintseneca / Radiator Hospital (solo) / Oyeme,Empty Bottle,Chicago,2025-11-21T03:00:00Z,2025-09-12T15:00:00Z,,,https://www.ticketweb.com/event/saintseneca-radiator-hospital-solo-empty-bottle-tickets/14542123
rZ7HnEZ1AfQkqN,The Liza Colby Sound,Liza Colby's Behind The Denim Curtain,Lucinda's,New York,2025-11-20T01:30:00Z,2025-11-11T18:55:00Z,,,https://www.ticketweb.com/event/liza-colbys-behind-the-denim-lucindas-tickets/14686763
rZ7HnEZ1AffFAN,Paul McDonald,"An Evening with Zack Feinberg,  Paul McDonald and Friends",Chickie Wah Wah,New Orleans,2025-11-21T03:00:00Z,2025-09-02T15:00:00Z,,,https://www.ticketweb.com/event/an-evening-with-zack-feinberg-chickie-wah-wah-tickets/14508163
vv110ZbgppoSq6,Breaking Sound LA,Breaking Sound @ the Peppermint Club,The Peppermint Club,Los Angeles,2025-11-20T03:00:00Z,2025-10-21T19:41:00Z,,,https://www.ticketmaster.com/breaking-sound-the-peppermint-club-los-angeles-california-11-19-2025/event/0900635596473747
vv11FZbsCkCvPA,Dark Star Orchestra,An Evening with Dark Star Orchestra,The Wellmont Theater,Montclair,2025-11-21T01:00:00Z,2025-08-22T14:00:00Z,2025-08-21T14:00:00Z,2025-08-22T02:00:00Z,https://www.ticketmaster.com/an-evening-with-dark-star-orchestra-montclair-new-jersey-11-20-2025/event/0200631386381945
vv16aZku97dZAC1vC5,torr,Torr with monty.pk & Lance Redeker,The Moroccan Lounge,Los Angeles,2025-11-21T02:30:00Z,2025-10-24T02:22:00Z,,,https://www.ticketmaster.com/torr-with-montypk-lance-redeker-los-angeles-california-11-20-2025/event/09006357103D90DA
vv16eZkGK-NZAGe1AC,Dark Star Orchestra,An Evening With Dark Star Orchestra: 2 Day Ticket,The Wellmont Theater,Montclair,,2025-08-22T14:00:00Z,2025-08-21T14:00:00Z,2025-08-22T02:00:00Z,https://www.ticketmaster.com/an-evening-with-dark-star-orchestra-montclair-new-jersey-11-20-2025/event/02006313863B194D
vv16vZkG0eeZAGGu7v,Chiodos,Chiodos - All's Well That Ends Well 20 Year Anniversary,The Dome,Virginia Beach,2025-11-20T00:00:00Z,2025-09-12T14:00:00Z,2025-09-09T16:00:00Z,2025-09-12T02:00:00Z,https://www.ticketmaster.com/chiodos-alls-well-that-ends-well-virginia-beach-virginia-11-19-2025/event/01006324082BBC30
vv177ZbwGkSAyd9H,Sarah McLachlan,An Evening with Sarah McLachlan - The Better Broken Tour,Orpheum Theatre presented by Citizens,Boston,2025-11-21T01:00:00Z,2025-09-26T14:00:00Z,2025-09-25T14:00:00Z,2025-09-26T02:00:00Z,https://www.ticketmaster.com/an-evening-with-sarah-mclachlan-the-boston-massachusetts-11-20-2025/event/0100632CC5E435FC
vv17FZb0Gkwnc39y,Sting,STING 3.0 Tour,The Wind Creek Event Center ,Bethlehem,2025-11-21T01:00:00Z,2025-02-21T15:00:00Z,2025-02-20T15:00:00Z,2025-02-21T03:00:00Z,https://www.ticketmaster.com/sting-30-tour-bethlehem-pennsylvania-11-20-2025/event/0200624CAAB525F9
vv17FZbYGkMYvSBT,Black Stone Cherry,Black Stone Cherry,The Queen,Wilmington,2025-11-20T00:30:00Z,2025-08-22T14:00:00Z,2025-08-20T14:00:00Z,2025-08-22T02:00:00Z,https://www.ticketmaster.com/black-stone-cherry-wilmington-delaware-11-19-2025/event/0200630DF0073EBF
vv17FZbYGkmHBsYZ,Lindsey Stirling,Lindsey Stirling - The Snow Waltz Tour,The Santander Arena ,Reading,2025-11-20T01:00:00Z,2025-08-22T14:00:00Z,2025-08-19T14:00:00Z,2025-08-22T13:00:00Z,https://www.ticketmaster.com/lindsey-stirling-the-snow-waltz-tour-reading-pennsylvania-11-19-2025/event/0200630BBCEB1C00
vv17bZbYGkgDd8WX,Pentatonix,Pentatonix: Christmas in the City Tour ,Vibrant Arena at the Mark,Moline,2025-11-20T01:00:00Z,2025-08-22T15:00:00Z,2025-08-18T15:00:00Z,2025-08-22T03:00:00Z,https://www.ticketmaster.com/pentatonix-christmas-in-the-city-tour-moline-illinois-11-19-2025/event/0600630D7B0D0F7E
