id,change,artist,event,venue,city,event_time,public_start,presale_start,presale_end,url
Z7r9jZ1A7j8O7,CHANGED:presale_end,Whitney,Whitney (18 and Over),Music Hall of Williamsburg,Brooklyn,2026-04-10T00:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7j8O7
Z7r9jZ1A7j8Ok,CHANGED:presale_start,Whitney,Whiteny - 21+ Unless with a Parent or Legal Guardian,Ardmore Music Hall,Ardmore,2026-04-14T23:30:00Z,2025-09-12T14:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7j8Ok
Z7r9jZ1A7j8Ok,CHANGED:presale_end,Whitney,Whiteny - 21+ Unless with a Parent or Legal Guardian,Ardmore Music Hall,Ardmore,2026-04-14T23:30:00Z,2025-09-12T14:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7j8Ok
Z7r9jZ1A7qtj3,CHANGED:presale_start,Hatsune Miku,Hatsune Miku,Mission Ballroom,Denver,2026-04-16T02:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qtj3
Z7r9jZ1A7qtj3,CHANGED:presale_end,Hatsune Miku,Hatsune Miku,Mission Ballroom,Denver,2026-04-16T02:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qtj3
Z7r9jZ1A7jJfN,CHANGED:presale_start,Sheila E,An Evening with Sheila E (Ages 8 and Over),Knight Concert Hall-Adrienne Arsht PAC,Miami,2026-04-18T00:00:00Z,1900-01-01T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7jJfN
Z7r9jZ1A7jJfN,CHANGED:presale_end,Sheila E,An Evening with Sheila E (Ages 8 and Over),Knight Concert Hall-Adrienne Arsht PAC,Miami,2026-04-18T00:00:00Z,1900-01-01T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7jJfN
Z7r9jZ1A7qKZy,CHANGED:presale_start,Air Supply,Air Supply,Kravis Center - Dreyfoos Hall,West Palm Beach,2026-04-17T23:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qKZy
Z7r9jZ1A7qKZy,CHANGED:presale_end,Air Supply,Air Supply,Kravis Center - Dreyfoos Hall,West Palm Beach,2026-04-17T23:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qKZy
Z7r9jZ1A7q4ek,CHANGED:presale_start,The Wedding Present,The Wedding Present,Meow Wolf  Denver Convergence Station,Denver,2026-04-22T02:00:00Z,2025-10-31T16:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7q4ek
Z7r9jZ1A7q4ek,CHANGED:presale_end,The Wedding Present,The Wedding Present,Meow Wolf  Denver Convergence Station,Denver,2026-04-22T02:00:00Z,2025-10-31T16:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7q4ek
Z7r9jZ1A7qIC4,CHANGED:presale_start,Hatsune Miku,Hatsune Miku,Peacock Theater - LA,Los Angeles,2026-04-26T03:00:00Z,2025-10-31T17:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qIC4
Z7r9jZ1A7qIC4,CHANGED:presale_end,Hatsune Miku,Hatsune Miku,Peacock Theater - LA,Los Angeles,2026-04-26T03:00:00Z,2025-10-31T17:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qIC4
rZ7HnEZ1Af4w7K,CHANGED:presale_start,Killer Dwarfs,"Killer Dwarfs, Prima Donna Rising, Exhale",Whisky A Go Go,West Hollywood,2026-11-15T02:00:00Z,2025-09-18T15:00:00Z,,,https://www.ticketweb.com/event/killer-dwarfs-prima-donna-rising-whisky-a-go-go-tickets/14572113
rZ7HnEZ1Af4w7K,CHANGED:presale_end,Killer Dwarfs,"Killer Dwarfs, Prima Donna Rising, Exhale",Whisky A Go Go,West Hollywood,2026-11-15T02:00:00Z,2025-09-18T15:00:00Z,,,https://www.ticketweb.com/event/killer-dwarfs-prima-donna-rising-whisky-a-go-go-tickets/14572113
Z7r9jZ1A7qYxF,CHANGED:presale_start,Hatsune Miku,Hatsune Miku,Peacock Theater - LA,Los Angeles,2026-04-27T03:00:00Z,1900-01-01T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qYxF
Z7r9jZ1A7qYxF,CHANGED:presale_end,Hatsune Miku,Hatsune Miku,Peacock Theater - LA,Los Angeles,2026-04-27T03:00:00Z,1900-01-01T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qYxF
rZ7HnEZ1Afbyvd,CHANGED:presale_start,The Wedding Present,THE WEDDING PRESENT: Seamonsters 35th Anniversary Tour w/ Mark Robinson sings Unrest,The Crocodile,Seattle,2026-04-27T03:00:00Z,2025-10-28T14:00:00Z,,,https://www.ticketweb.com/event/the-wedding-present-seamonsters-35th-the-crocodile-tickets/14639043
rZ7HnEZ1Afbyvd,CHANGED:presale_end,The Wedding Present,THE WEDDING PRESENT: Seamonsters 35th Anniversary Tour w/ Mark Robinson sings Unrest,The Crocodile,Seattle,2026-04-27T03:00:00Z,2025-10-28T14:00:00Z,,,https://www.ticketweb.com/event/the-wedding-present-seamonsters-35th-the-crocodile-tickets/14639043
Z7r9jZ1A7qYPN,CHANGED:presale_start,Hatsune Miku,Hatsune Miku,Texas Trust CU Theatre,Grand Prairie,2026-05-01T01:00:00Z,1900-01-01T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qYPN
Z7r9jZ1A7qYPN,CHANGED:presale_end,Hatsune Miku,Hatsune Miku,Texas Trust CU Theatre,Grand Prairie,2026-05-01T01:00:00Z,1900-01-01T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qYPN
Z7r9jZ1A7rAoz,CHANGED:presale_start,The Wedding Present,The Wedding Present (Under 18 must be accompanied by an adult at all times),Pappy and Harriets Pioneertown Palace,Pioneertown,2026-05-04T04:00:00Z,1900-01-01T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rAoz
Z7r9jZ1A7rAoz,CHANGED:presale_end,The Wedding Present,The Wedding Present (Under 18 must be accompanied by an adult at all times),Pappy and Harriets Pioneertown Palace,Pioneertown,2026-05-04T04:00:00Z,1900-01-01T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rAoz
Z7r9jZ1A7q-Ot,CHANGED:presale_start,Florence + The Machine,Florence + The Machine - Everybody Scream Tour,Toyota Center - TX,Houston,2026-05-06T00:30:00Z,2025-11-05T16:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7q-Ot
Z7r9jZ1A7q-Ot,CHANGED:presale_end,Florence + The Machine,Florence + The Machine - Everybody Scream Tour,Toyota Center - TX,Houston,2026-05-06T00:30:00Z,2025-11-05T16:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7q-Ot
Z7r9jZ1A7qNPS,CHANGED:presale_start,Demi Lovato,Demi Lovato: It's Not That Deep Tour,MGM Grand Garden Arena,Las Vegas,2026-05-09T03:00:00Z,2025-10-31T17:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qNPS
Z7r9jZ1A7qNPS,CHANGED:presale_end,Demi Lovato,Demi Lovato: It's Not That Deep Tour,MGM Grand Garden Arena,Las Vegas,2026-05-09T03:00:00Z,2025-10-31T17:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qNPS
Z7r9jZ1A7q7xF,CHANGED:presale_start,Herman's Hermits,Herman's Hermits w/ Peter Noone,American Music Theatre,Lancaster,2026-05-09T23:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7q7xF
Z7r9jZ1A7q7xF,CHANGED:presale_end,Herman's Hermits,Herman's Hermits w/ Peter Noone,American Music Theatre,Lancaster,2026-05-09T23:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7q7xF
Z7r9jZ1A7rZ_K,CHANGED:presale_start,Joe Jackson,Joe Jackson,Theatre Maisonneuve/Place Des Arts,Montreal,2026-05-14T00:00:00Z,2025-11-14T15:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rZ_K
Z7r9jZ1A7rZ_K,CHANGED:presale_end,Joe Jackson,Joe Jackson,Theatre Maisonneuve/Place Des Arts,Montreal,2026-05-14T00:00:00Z,2025-11-14T15:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rZ_K
Z7r9jZ1A7rv4v,CHANGED:presale_start,Joe Jackson,Joe Jackson,Masonic Temple - Detroit,Detroit,2026-05-17T23:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rv4v
Z7r9jZ1A7rv4v,CHANGED:presale_end,Joe Jackson,Joe Jackson,Masonic Temple - Detroit,Detroit,2026-05-17T23:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rv4v
Z7r9jZ1A7rvOO,CHANGED:presale_start,Joe Jackson,Joe Jackson,Park West,Chicago,2026-05-21T00:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rvOO
Z7r9jZ1A7rvOO,CHANGED:presale_end,Joe Jackson,Joe Jackson,Park West,Chicago,2026-05-21T00:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rvOO
rZ7HnEZ1Af_EAd,CHANGED:presale_start,U2 Experience,Coldplay USA & The U2 Experience,The Coach House,San Juan Capistrano,2026-05-23T03:00:00Z,2025-11-04T18:00:00Z,,,https://www.ticketweb.com/event/coldplay-usa-the-u2-the-coach-house-tickets/14667143
rZ7HnEZ1Af_EAd,CHANGED:presale_end,U2 Experience,Coldplay USA & The U2 Experience,The Coach House,San Juan Capistrano,2026-05-23T03:00:00Z,2025-11-04T18:00:00Z,,,https://www.ticketweb.com/event/coldplay-usa-the-u2-the-coach-house-tickets/14667143
Z7r9jZ1A7j8OK,CHANGED:presale_start,Laura Pausini,Laura Pausini,Texas Trust CU Theatre,Grand Prairie,2026-05-24T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7j8OK
Z7r9jZ1A7j8OK,CHANGED:presale_end,Laura Pausini,Laura Pausini,Texas Trust CU Theatre,Grand Prairie,2026-05-24T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7j8OK
Z7r9jZ1A7qNPV,CHANGED:presale_start,Demi Lovato,Demi Lovato: It's Not That Deep Tour,Toyota Center - TX,Houston,2026-05-26T01:00:00Z,2025-10-31T15:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qNPV
Z7r9jZ1A7qNPV,CHANGED:presale_end,Demi Lovato,Demi Lovato: It's Not That Deep Tour,Toyota Center - TX,Houston,2026-05-26T01:00:00Z,2025-10-31T15:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qNPV
rZ7HnEZ1Affb1K,CHANGED:presale_start,Belle & Sebastian,Belle and Sebastian: Tigermilk + Classic Songs,Massey Hall,Toronto,2026-05-25T23:00:00Z,2025-09-01T03:55:00Z,,,https://www.ticketweb.ca/event/belle-and-sebastian-tigermilk-massey-hall-tickets/14518293
rZ7HnEZ1Affb1K,CHANGED:presale_end,Belle & Sebastian,Belle and Sebastian: Tigermilk + Classic Songs,Massey Hall,Toronto,2026-05-25T23:00:00Z,2025-09-01T03:55:00Z,,,https://www.ticketweb.ca/event/belle-and-sebastian-tigermilk-massey-hall-tickets/14518293
rZ7HnEZ1AffbGd,CHANGED:presale_start,Belle & Sebastian,Belle and Sebastian: If You're Feeling Sinister + Classic Songs,Massey Hall,Toronto,2026-05-26T23:00:00Z,2025-09-01T03:55:00Z,,,https://www.ticketweb.ca/event/belle-and-sebastian-if-youre-massey-hall-tickets/14518303
rZ7HnEZ1AffbGd,CHANGED:presale_end,Belle & Sebastian,Belle and Sebastian: If You're Feeling Sinister + Classic Songs,Massey Hall,Toronto,2026-05-26T23:00:00Z,2025-09-01T03:55:00Z,,,https://www.ticketweb.ca/event/belle-and-sebastian-if-youre-massey-hall-tickets/14518303
Z7r9jZ1A7qUa6,CHANGED:presale_start,Joe Jackson,Joe Jackson,Vogue Theatre-BC,Vancouver,2026-05-28T03:00:00Z,2025-11-14T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qUa6
Z7r9jZ1A7qUa6,CHANGED:presale_end,Joe Jackson,Joe Jackson,Vogue Theatre-BC,Vancouver,2026-05-28T03:00:00Z,2025-11-14T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qUa6
Z7r9jZ1A7jopp,CHANGED:presale_start,Laura Pausini,Laura Pausini,Peacock Theater - LA,Los Angeles,2026-05-29T03:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7jopp
Z7r9jZ1A7jopp,CHANGED:presale_end,Laura Pausini,Laura Pausini,Peacock Theater - LA,Los Angeles,2026-05-29T03:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7jopp
Z7r9jZ1A7_OPV,CHANGED:presale_start,MANIA: The ABBA Tribute,ABBA Mania,Oxford Performing Arts Center - AL,Oxford,2026-05-30T00:30:00Z,1900-01-01T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7_OPV
Z7r9jZ1A7_OPV,CHANGED:presale_end,MANIA: The ABBA Tribute,ABBA Mania,Oxford Performing Arts Center - AL,Oxford,2026-05-30T00:30:00Z,1900-01-01T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7_OPV
Z7r9jZ1A7rv4e,CHANGED:presale_start,Joe Jackson,Joe Jackson,Curran Theatre,San Francisco,2026-05-31T02:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rv4e
Z7r9jZ1A7rv4e,CHANGED:presale_end,Joe Jackson,Joe Jackson,Curran Theatre,San Francisco,2026-05-31T02:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rv4e
Z7r9jZ1A7rv4Z,CHANGED:presale_start,Joe Jackson,Joe Jackson,Fox Theatre - Tucson AZ,Tucson,2026-06-04T03:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rv4Z
Z7r9jZ1A7rv4Z,CHANGED:presale_end,Joe Jackson,Joe Jackson,Fox Theatre - Tucson AZ,Tucson,2026-06-04T03:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rv4Z
Z7r9jZ1A7revI,CHANGED:presale_start,Joe Jackson,Joe Jackson,Chautauqua Auditorium,Boulder,2026-06-07T01:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7revI
Z7r9jZ1A7revI,CHANGED:presale_end,Joe Jackson,Joe Jackson,Chautauqua Auditorium,Boulder,2026-06-07T01:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7revI
Z7r9jZ1A7q-eZ,CHANGED:presale_start,5 Seconds of Summer,5 Seconds of Summer: EVERYONE'S A STAR! World Tour,Rocket Arena,Cleveland,2026-06-10T00:00:00Z,2025-10-31T14:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7q-eZ
Z7r9jZ1A7q-eZ,CHANGED:presale_end,5 Seconds of Summer,5 Seconds of Summer: EVERYONE'S A STAR! World Tour,Rocket Arena,Cleveland,2026-06-10T00:00:00Z,2025-10-31T14:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7q-eZ
Z7r9jZ1A7revt,CHANGED:presale_start,Joe Jackson,Joe Jackson,The Admiral-NE,Omaha,2026-06-13T01:05:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7revt
Z7r9jZ1A7revt,CHANGED:presale_end,Joe Jackson,Joe Jackson,The Admiral-NE,Omaha,2026-06-13T01:05:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7revt
Z7r9jZ1A7reoN,CHANGED:presale_start,Joe Jackson,Joe Jackson,Paramount Theatre-Austin,Austin,2026-06-15T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7reoN
Z7r9jZ1A7reoN,CHANGED:presale_end,Joe Jackson,Joe Jackson,Paramount Theatre-Austin,Austin,2026-06-15T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7reoN
Z7r9jZ1A7rvjo,CHANGED:presale_start,Joe Jackson,Joe Jackson,Majestic Theatre Dallas,Dallas,2026-06-18T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rvjo
Z7r9jZ1A7rvjo,CHANGED:presale_end,Joe Jackson,Joe Jackson,Majestic Theatre Dallas,Dallas,2026-06-18T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rvjo
Z7r9jZ1A7rvj3,CHANGED:presale_start,Joe Jackson,Joe Jackson,Ryman Auditorium,Nashville,2026-06-25T00:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rvj3
Z7r9jZ1A7rvj3,CHANGED:presale_end,Joe Jackson,Joe Jackson,Ryman Auditorium,Nashville,2026-06-25T00:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rvj3
Z7r9jZ1A7Qoav,CHANGED:presale_start,Ariana Grande,Ariana Grande - The Eternal Sunshine Tour,Amerant Bank Arena,Sunrise,2026-07-01T00:00:00Z,2025-09-11T02:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7Qoav
Z7r9jZ1A7Qoav,CHANGED:presale_end,Ariana Grande,Ariana Grande - The Eternal Sunshine Tour,Amerant Bank Arena,Sunrise,2026-07-01T00:00:00Z,2025-09-11T02:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7Qoav
Z7r9jZ1A7QoaZ,CHANGED:presale_start,Ariana Grande,Ariana Grande - The Eternal Sunshine Tour,Amerant Bank Arena,Sunrise,2026-07-03T00:00:00Z,2025-09-11T02:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7QoaZ
Z7r9jZ1A7QoaZ,CHANGED:presale_end,Ariana Grande,Ariana Grande - The Eternal Sunshine Tour,Amerant Bank Arena,Sunrise,2026-07-03T00:00:00Z,2025-09-11T02:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7QoaZ
Z7r9jZ1A7j6Op,CHANGED:presale_start,Ariana Grande,Ariana Grande - The Eternal Sunshine Tour,Amerant Bank Arena,Sunrise,2026-07-04T00:00:00Z,2025-09-11T20:17:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7j6Op
Z7r9jZ1A7j6Op,CHANGED:presale_end,Ariana Grande,Ariana Grande - The Eternal Sunshine Tour,Amerant Bank Arena,Sunrise,2026-07-04T00:00:00Z,2025-09-11T20:17:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7j6Op
Z7r9jZ1A7rvfg,CHANGED:presale_start,Joe Jackson,Joe Jackson,State Theatre-NJ,New Brunswick,2026-07-08T23:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rvfg
Z7r9jZ1A7rvfg,CHANGED:presale_end,Joe Jackson,Joe Jackson,State Theatre-NJ,New Brunswick,2026-07-08T23:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7rvfg
Z7r9jZ1A7qkZZ,CHANGED:presale_start,KC & the Sunshine Band,KC And The Sunshine Band,South Shore Music Circus,Cohasset,2026-08-15T23:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qkZZ
Z7r9jZ1A7qkZZ,CHANGED:presale_end,KC & the Sunshine Band,KC And The Sunshine Band,South Shore Music Circus,Cohasset,2026-08-15T23:30:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7qkZZ
rZ7HnEZ1Af_FAN,CHANGED:presale_start,Chencha Berrinches,Nightmare Before Skankmass Ska Fest,The Fox Theater,Pomona,2025-12-21T00:00:00Z,2025-10-28T03:25:00Z,,,https://www.ticketweb.com/event/nightmare-before-skankmass-ska-fest-the-fox-theater-tickets/14648163
rZ7HnEZ1Af_FAN,CHANGED:presale_end,Chencha Berrinches,Nightmare Before Skankmass Ska Fest,The Fox Theater,Pomona,2025-12-21T00:00:00Z,2025-10-28T03:25:00Z,,,https://www.ticketweb.com/event/nightmare-before-skankmass-ska-fest-the-fox-theater-tickets/14648163
rZ7HnEZ1AK0pZV,CHANGED:presale_start,L.A. Guns,"L.A. Guns, Sunset Riot, Guilty as Charged, Taz Taylor Band, DÅZR, Empiires, Cydonia (Tribute to Muse), Aaron Schwartzbart",Whisky A Go Go,West Hollywood,2026-01-01T02:30:00Z,2025-07-28T17:00:00Z,,,https://www.ticketweb.com/event/la-guns-sunset-riot-guilty-whisky-a-go-go-tickets/13916034
rZ7HnEZ1AK0pZV,CHANGED:presale_end,L.A. Guns,"L.A. Guns, Sunset Riot, Guilty as Charged, Taz Taylor Band, DÅZR, Empiires, Cydonia (Tribute to Muse), Aaron Schwartzbart",Whisky A Go Go,West Hollywood,2026-01-01T02:30:00Z,2025-07-28T17:00:00Z,,,https://www.ticketweb.com/event/la-guns-sunset-riot-guilty-whisky-a-go-go-tickets/13916034
rZ7HnEZ1AK04q0,CHANGED:artist,,"Flamin Groovies , Tom Kenny & The Hi Seas, The Breathe Outs, The Girls!, The Oil Barons, Blackout Planes, Drowning Silence",Whisky A Go Go,West Hollywood,2025-11-23T02:00:00Z,2025-08-01T17:00:00Z,,,https://www.ticketweb.com/event/flamin-groovies-tom-kenny-whisky-a-go-go-tickets/13915764
rZ7HnEZ1AK04q0,CHANGED:presale_start,,"Flamin Groovies , Tom Kenny & The Hi Seas, The Breathe Outs, The Girls!, The Oil Barons, Blackout Planes, Drowning Silence",Whisky A Go Go,West Hollywood,2025-11-23T02:00:00Z,2025-08-01T17:00:00Z,,,https://www.ticketweb.com/event/flamin-groovies-tom-kenny-whisky-a-go-go-tickets/13915764
rZ7HnEZ1AK04q0,CHANGED:presale_end,,"Flamin Groovies , Tom Kenny & The Hi Seas, The Breathe Outs, The Girls!, The Oil Barons, Blackout Planes, Drowning Silence",Whisky A Go Go,West Hollywood,2025-11-23T02:00:00Z,2025-08-01T17:00:00Z,,,https://www.ticketweb.com/event/flamin-groovies-tom-kenny-whisky-a-go-go-tickets/13915764
rZ7HnEZ1AKxpG7,CHANGED:presale_start,Orgy,"Orgy, Dead Girls Corp, Desperate Measures, Valea, Shark in the Water, Marintha, Speak of the Devil",Whisky A Go Go,West Hollywood,2025-12-13T02:00:00Z,2025-07-17T19:00:00Z,,,https://www.ticketweb.com/event/orgy-dead-girls-corp-desperate-whisky-a-go-go-tickets/13896304
rZ7HnEZ1AKxpG7,CHANGED:presale_end,Orgy,"Orgy, Dead Girls Corp, Desperate Measures, Valea, Shark in the Water, Marintha, Speak of the Devil",Whisky A Go Go,West Hollywood,2025-12-13T02:00:00Z,2025-07-17T19:00:00Z,,,https://www.ticketweb.com/event/orgy-dead-girls-corp-desperate-whisky-a-go-go-tickets/13896304
rZ7HnEZ1AKxf37,CHANGED:artist,,"Vinny Appice's Sabbath Knights, Crenshaw, Engineered Society Project, Hollywood Xambiez, Deadicated Project (Grateful Dead Tribute), SugarFix, Ultimate Sin (Ozzy Tribute)",Whisky A Go Go,West Hollywood,2025-12-19T02:00:00Z,2025-07-18T17:00:00Z,,,https://www.ticketweb.com/event/vinny-appices-sabbath-knights-crenshaw-whisky-a-go-go-tickets/13894484
rZ7HnEZ1AKxf37,CHANGED:presale_start,,"Vinny Appice's Sabbath Knights, Crenshaw, Engineered Society Project, Hollywood Xambiez, Deadicated Project (Grateful Dead Tribute), SugarFix, Ultimate Sin (Ozzy Tribute)",Whisky A Go Go,West Hollywood,2025-12-19T02:00:00Z,2025-07-18T17:00:00Z,,,https://www.ticketweb.com/event/vinny-appices-sabbath-knights-crenshaw-whisky-a-go-go-tickets/13894484
rZ7HnEZ1AKxf37,CHANGED:presale_end,,"Vinny Appice's Sabbath Knights, Crenshaw, Engineered Society Project, Hollywood Xambiez, Deadicated Project (Grateful Dead Tribute), SugarFix, Ultimate Sin (Ozzy Tribute)",Whisky A Go Go,West Hollywood,2025-12-19T02:00:00Z,2025-07-18T17:00:00Z,,,https://www.ticketweb.com/event/vinny-appices-sabbath-knights-crenshaw-whisky-a-go-go-tickets/13894484
rZ7HnEZ1AK0VjV,CHANGED:presale_start,Saving Abel (Jared Weeks),"Saving Abel, Higher Ground, Lost Legacy,  Branco, Gabriele Catoni, Fuzz Huzzi, Sublime Tragédie",Whisky A Go Go,West Hollywood,2026-01-22T02:00:00Z,2025-08-05T16:00:00Z,,,https://www.ticketweb.com/event/saving-abel-higher-ground-lost-whisky-a-go-go-tickets/13934734
rZ7HnEZ1AK0VjV,CHANGED:presale_end,Saving Abel (Jared Weeks),"Saving Abel, Higher Ground, Lost Legacy,  Branco, Gabriele Catoni, Fuzz Huzzi, Sublime Tragédie",Whisky A Go Go,West Hollywood,2026-01-22T02:00:00Z,2025-08-05T16:00:00Z,,,https://www.ticketweb.com/event/saving-abel-higher-ground-lost-whisky-a-go-go-tickets/13934734
rZ7HnEZ1AKPeqV,CHANGED:artist,,"BONFIRE (Tribute to AC/DC), Bonnie Brae, Brett Ellis Band, Revelant Souls, We Are The Black Things, Faultline, Observer Syndrome",Whisky A Go Go,West Hollywood,2026-01-31T02:00:00Z,2025-08-09T01:00:00Z,,,https://www.ticketweb.com/event/bonfire-tribute-to-acdc-bonnie-whisky-a-go-go-tickets/13942774
rZ7HnEZ1AKPeqV,CHANGED:presale_start,,"BONFIRE (Tribute to AC/DC), Bonnie Brae, Brett Ellis Band, Revelant Souls, We Are The Black Things, Faultline, Observer Syndrome",Whisky A Go Go,West Hollywood,2026-01-31T02:00:00Z,2025-08-09T01:00:00Z,,,https://www.ticketweb.com/event/bonfire-tribute-to-acdc-bonnie-whisky-a-go-go-tickets/13942774
rZ7HnEZ1AKPeqV,CHANGED:presale_end,,"BONFIRE (Tribute to AC/DC), Bonnie Brae, Brett Ellis Band, Revelant Souls, We Are The Black Things, Faultline, Observer Syndrome",Whisky A Go Go,West Hollywood,2026-01-31T02:00:00Z,2025-08-09T01:00:00Z,,,https://www.ticketweb.com/event/bonfire-tribute-to-acdc-bonnie-whisky-a-go-go-tickets/13942774
rZ7HnEZ1AK--v7,CHANGED:presale_start,Black Flag,BLACK FLAG with THE QUEERS,Ferg's Concert Pavilion,St. Petersburg,2025-11-20T00:00:00Z,2025-07-05T14:00:00Z,,,https://www.ticketweb.com/event/black-flag-with-the-queers-fergs-concert-pavilion-tickets/13861044
rZ7HnEZ1AK--v7,CHANGED:presale_end,Black Flag,BLACK FLAG with THE QUEERS,Ferg's Concert Pavilion,St. Petersburg,2025-11-20T00:00:00Z,2025-07-05T14:00:00Z,,,https://www.ticketweb.com/event/black-flag-with-the-queers-fergs-concert-pavilion-tickets/13861044
rZ7HnEZ1AK-9Z7,CHANGED:artist,,John Splithoff: Far From Here Tour,The Coach House,San Juan Capistrano,2025-11-20T04:00:00Z,2025-07-18T17:00:00Z,,,https://www.ticketweb.com/event/john-splithoff-far-from-here-the-coach-house-tickets/13857004
